S,K,r,q,sigma,T,Call,Put,Forward,S2
95,85,0.1,0.05,0.38,0.0,10.0,0.0,95.0,9025
95,85,0.1,0.05,0.38,0.1,11.32099113,0.949041474,95.47618948,9025
95,85,0.1,0.05,0.38,0.2,12.83484039,2.096993419,95.95476587,9025
95,85,0.1,0.05,0.38,0.3,14.14109813,3.043334218,96.43574114,9025
95,85,0.1,0.05,0.38,0.5,16.32924849,4.529307926,97.40493645,9025
95,85,0.1,0.05,0.38,0.6,17.27530654,5.132966203,97.89318073,9025
95,85,0.1,0.05,0.38,0.7,18.14809727,5.669057415,98.38387234,9025
95,85,0.1,0.05,0.38,0.8,18.9596816,6.149574321,98.87702355,9025
95,85,0.1,0.05,0.38,0.9,19.71896848,6.583358454,99.37264669,9025
95,85,0.1,0.05,0.38,1.0,20.43276309,6.977148296,99.87075416,9025
95,85,0.1,0.05,0.38,1.3,22.34964169,7.9663443,101.3801073,9025
95,85,0.1,0.05,0.38,1.4,22.92566834,8.243705463,101.8882772,9025
95,85,0.1,0.05,0.38,1.5,23.47474508,8.499291871,102.3989943,9025
95,85,0.1,0.05,0.38,1.6,23.99898081,8.735149963,102.9122714,9025
95,85,0.1,0.05,0.38,1.7,24.50019662,8.95303901,103.4281213,9025
95,85,0.1,0.05,0.38,1.8,24.97997992,9.154485285,103.946557,9025
95,85,0.1,0.05,0.38,1.9,25.43972607,9.340823682,104.4675912,9025
95,85,0.1,0.05,0.38,2.0,25.88067087,9.513230171,104.9912372,9025
95,85,0.1,0.05,0.4,0.3,14.46169227,3.36392836,96.43574114,9025
95,85,0.1,0.05,0.4,0.4,15.67197268,4.220201041,96.9191273,9025
95,85,0.1,0.05,0.4,0.6,17.74585237,5.60351204,97.89318073,9025
95,85,0.1,0.05,0.4,0.8,19.50112629,6.691019013,98.87702355,9025
95,85,0.1,0.05,0.4,0.9,20.29063738,7.155027354,99.37264669,9025
95,85,0.1,0.05,0.4,1.0,21.03192836,7.57631357,99.87075416,9025
95,85,0.1,0.05,0.4,1.3,23.01841014,8.63511275,101.3801073,9025
95,85,0.1,0.05,0.4,1.4,23.61416031,8.93219743,101.8882772,9025
95,85,0.1,0.05,0.4,1.5,24.18152106,9.206067852,102.3989943,9025
95,85,0.1,0.05,0.4,1.6,24.72273692,9.458906077,102.9122714,9025
95,85,0.1,0.05,0.4,1.7,25.23974431,9.692586706,103.4281213,9025
95,85,0.1,0.05,0.4,1.8,25.73422982,9.908735188,103.946557,9025
95,85,0.1,0.05,0.4,1.9,26.20767493,10.10877255,104.4675912,9025
95,85,0.1,0.05,0.4,2.0,26.6613909,10.29395019,104.9912372,9025
95,85,0.1,0.05,0.42,0.1,11.61526519,1.243315532,95.47618948,9025
95,85,0.1,0.05,0.42,0.2,13.33472289,2.596875918,95.95476587,9025
95,85,0.1,0.05,0.42,0.9,20.86614641,7.730536383,99.37264669,9025
95,85,0.1,0.05,0.42,1.1,22.35860359,8.588416036,100.3713584,9025
95,85,0.1,0.05,0.42,1.3,23.69045248,9.307155089,101.3801073,9025
95,85,0.1,0.05,0.42,1.4,24.30579127,9.623828389,101.8882772,9025
95,85,0.1,0.05,0.42,1.5,24.89130202,9.915848817,102.3989943,9025
95,85,0.1,0.05,0.42,1.6,25.44936445,10.18553361,102.9122714,9025
95,85,0.1,0.05,0.42,1.7,25.98202998,10.43487237,103.4281213,9025
95,85,0.1,0.05,0.42,1.8,26.49108417,10.66558954,103.946557,9025
95,85,0.1,0.05,0.42,1.9,26.97809449,10.8791921,104.4675912,9025
95,85,0.1,0.05,0.42,2.0,27.44444755,11.07700685,104.9912372,9025
95,85,0.1,0.05,0.44,0.0,10.0,0.0,95.0,9025
95,85,0.1,0.05,0.44,0.1,11.77105601,1.399106352,95.47618948,9025
95,85,0.1,0.05,0.44,0.2,13.59245592,2.854608946,95.95476587,9025
95,85,0.1,0.05,0.44,0.3,15.11775098,4.019987072,96.43574114,9025
95,85,0.1,0.05,0.44,0.4,16.44394612,4.992174487,96.9191273,9025
95,85,0.1,0.05,0.44,0.6,18.69934066,6.557000329,97.89318073,9025
95,85,0.1,0.05,0.44,0.7,19.68384733,7.204807474,98.38387234,9025
95,85,0.1,0.05,0.44,0.8,20.59532149,7.785214213,98.87702355,9025
95,85,0.1,0.05,0.44,1.0,22.24062349,8.785008696,99.87075416,9025
95,85,0.1,0.05,0.44,1.1,22.98929861,9.219111051,100.3713584,9025
95,85,0.1,0.05,0.44,1.3,24.36500831,9.981710917,101.3801073,9025
95,85,0.1,0.05,0.44,1.4,24.99978254,10.31781966,101.8882772,9025
95,85,0.1,0.05,0.44,1.5,25.60329038,10.62783718,102.3989943,9025
95,85,0.1,0.05,0.44,1.6,26.17804639,10.91421555,102.9122714,9025
95,85,0.1,0.05,0.44,1.7,26.72621681,11.1790592,103.4281213,9025
95,85,0.1,0.05,0.44,1.8,27.249686,11.42419137,103.946557,9025
95,85,0.1,0.05,0.44,1.9,27.75010739,11.651205,104.4675912,9025
95,85,0.1,0.05,0.44,2.0,28.2289429,11.86150219,104.9912372,9025
95,85,0.1,0.05,0.46,0.5,18.06659079,6.266650229,97.40493645,9025
95,85,0.1,0.05,0.46,0.6,19.18104911,7.038708778,97.89318073,9025
95,85,0.1,0.05,0.46,0.7,20.2023998,7.723359944,98.38387234,9025
95,85,0.1,0.05,0.46,0.9,22.02600237,8.89039234,99.37264669,9025
95,85,0.1,0.05,0.46,1.0,22.84883819,9.393223398,99.87075416,9025
95,85,0.1,0.05,0.46,1.3,25.04142859,10.6581312,101.3801073,9025
95,85,0.1,0.05,0.46,1.4,25.69546857,11.01350569,101.8882772,9025
95,85,0.1,0.05,0.46,1.5,26.31680354,11.34135034,102.3989943,9025
95,85,0.1,0.05,0.46,1.6,26.90808268,11.64425183,102.9122714,9025
95,85,0.1,0.05,0.46,1.7,27.47158687,11.92442927,103.4281213,9025
95,85,0.1,0.05,0.46,1.8,28.00929931,12.18380467,103.946557,9025
95,85,0.1,0.05,0.46,1.9,28.52295928,12.42405689,104.4675912,9025
95,85,0.1,0.05,0.46,2.0,29.0141041,12.6466634,104.9912372,9025
95,85,0.1,0.05,0.48,0.0,10.0,0.0,95.0,9025
95,85,0.1,0.05,0.48,0.1,12.09711934,1.725169683,95.47618948,9025
95,85,0.1,0.05,0.48,0.2,14.12054996,3.382702986,95.95476587,9025
95,85,0.1,0.05,0.48,0.3,15.78961967,4.69185576,96.43574114,9025
95,85,0.1,0.05,0.48,0.4,17.23042424,5.778652601,96.9191273,9025
95,85,0.1,0.05,0.48,0.5,18.50939649,6.709455931,97.40493645,9025
95,85,0.1,0.05,0.48,0.6,19.66539618,7.523055849,97.89318073,9025
95,85,0.1,0.05,0.48,0.9,22.60925115,9.473641121,99.37264669,9025
95,85,0.1,0.05,0.48,1.2,25.00861756,10.92922399,100.8744719,9025
95,85,0.1,0.05,0.48,1.3,25.71915407,11.33585668,101.3801073,9025
95,85,0.1,0.05,0.48,1.4,26.39227505,11.71031216,101.8882772,9025
95,85,0.1,0.05,0.48,1.5,27.03125164,12.05579844,102.3989943,9025
95,85,0.1,0.05,0.48,1.6,27.63886751,12.37503666,102.9122714,9025
95,85,0.1,0.05,0.48,1.7,28.21751818,12.67036058,103.4281213,9025
95,85,0.1,0.05,0.48,1.8,28.76928562,12.94379099,103.946557,9025
95,85,0.1,0.05,0.48,1.9,29.2959951,13.19709271,104.4675912,9025
95,85,0.1,0.05,0.48,2.0,29.79925935,13.43181865,104.9912372,9025
95,85,0.1,0.05,0.5,0.1,12.26645115,1.894501494,95.47618948,9025
95,85,0.1,0.05,0.5,0.5,18.95465471,7.154714146,97.40493645,9025
95,85,0.1,0.05,0.5,0.6,20.15196744,8.009627112,97.89318073,9025
95,85,0.1,0.05,0.5,0.8,22.25605402,9.445946748,98.87702355,9025
95,85,0.1,0.05,0.5,1.3,26.39769848,12.01440108,101.3801073,9025
95,85,0.1,0.05,0.5,1.4,27.0897018,12.40773892,101.8882772,9025
95,85,0.1,0.05,0.5,1.5,27.74612022,12.77066702,102.3989943,9025
95,85,0.1,0.05,0.5,1.6,28.36987182,13.10604098,102.9122714,9025
95,85,0.1,0.05,0.5,1.7,28.9634668,13.4163092,103.4281213,9025
95,85,0.1,0.05,0.5,1.8,29.52908598,13.70359134,103.946557,9025
95,85,0.1,0.05,0.5,1.9,30.06864067,13.96973828,104.4675912,9025
95,85,0.1,0.05,0.5,2.0,30.58381918,14.21637848,104.9912372,9025
95,90,0.1,0.05,0.1,0.1,5.456557052,0.034856567,95.47618948,9025
95,90,0.1,0.05,0.1,0.5,7.460460107,0.416666669,97.40493645,9025
95,90,0.1,0.05,0.1,0.6,7.91694974,0.483432076,97.89318073,9025
95,90,0.1,0.05,0.1,0.8,8.781657734,0.58713219,98.87702355,9025
95,90,0.1,0.05,0.1,1.3,10.7238696,0.731049359,101.3801073,9025
95,90,0.1,0.05,0.1,1.4,11.08188144,0.746709737,101.8882772,9025
95,90,0.1,0.05,0.1,1.5,11.43118463,0.759271305,102.3989943,9025
95,90,0.1,0.05,0.1,1.6,11.77223089,0.769118988,102.9122714,9025
95,90,0.1,0.05,0.1,1.7,12.10541636,0.776582837,103.4281213,9025
95,90,0.1,0.05,0.1,1.8,12.43109108,0.781947506,103.946557,9025
95,90,0.1,0.05,0.1,1.9,12.74956653,0.785459807,104.4675912,9025
95,90,0.1,0.05,0.1,2.0,13.06112172,0.787334781,104.9912372,9025
95,90,0.1,0.05,0.12,0.1,5.511295587,0.089595101,95.47618948,9025
95,90,0.1,0.05,0.12,0.2,6.114529621,0.277676012,95.95476587,9025
95,90,0.1,0.05,0.12,0.5,7.75912857,0.715335132,97.40493645,9025
95,90,0.1,0.05,0.12,0.6,8.251523782,0.818006117,97.89318073,9025
95,90,0.1,0.05,0.12,0.8,9.173615901,0.979090356,98.87702355,9025
95,90,0.1,0.05,0.12,0.9,9.608226928,1.042272828,99.37264669,9025
95,90,0.1,0.05,0.12,1.0,10.0276716,1.096243897,99.87075416,9025
95,90,0.1,0.05,0.12,1.2,10.82643433,1.181642949,100.8744719,9025
95,90,0.1,0.05,0.12,1.3,11.20787201,1.215051777,101.3801073,9025
95,90,0.1,0.05,0.12,1.4,11.57848198,1.243310275,101.8882772,9025
95,90,0.1,0.05,0.12,1.5,11.9389588,1.267045481,102.3989943,9025
95,90,0.1,0.05,0.12,1.6,12.28990164,1.28678974,102.9122714,9025
95,90,0.1,0.05,0.12,1.7,12.63183218,1.302998652,103.4281213,9025
95,90,0.1,0.05,0.12,1.8,12.96520853,1.316064952,103.946557,9025
95,90,0.1,0.05,0.12,1.9,13.2904361,1.326329378,104.4675912,9025
95,90,0.1,0.05,0.12,2.0,13.60787621,1.334089278,104.9912372,9025
95,90,0.1,0.05,0.14,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.14,0.5,8.105298544,1.061505106,97.40493645,9025
95,90,0.1,0.05,0.14,0.7,9.139685681,1.322614928,98.38387234,9025
95,90,0.1,0.05,0.14,0.8,9.620190428,1.425664883,98.87702355,9025
95,90,0.1,0.05,0.14,1.3,11.75814404,1.765323803,101.3801073,9025
95,90,0.1,0.05,0.14,1.4,12.14363763,1.808465927,101.8882772,9025
95,90,0.1,0.05,0.14,1.5,12.51755012,1.8456368,102.3989943,9025
95,90,0.1,0.05,0.14,1.6,12.88062509,1.877513195,102.9122714,9025
95,90,0.1,0.05,0.14,1.7,13.23350714,1.904673618,103.4281213,9025
95,90,0.1,0.05,0.14,1.8,13.57676014,1.927616562,103.946557,9025
95,90,0.1,0.05,0.14,1.9,13.91088138,1.946774656,104.4675912,9025
95,90,0.1,0.05,0.14,2.0,14.23631272,1.96252578,104.9912372,9025
95,90,0.1,0.05,0.16,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.16,0.1,5.700046998,0.278346512,95.47618948,9025
95,90,0.1,0.05,0.16,0.3,7.217501978,0.971965735,96.43574114,9025
95,90,0.1,0.05,0.16,0.9,10.59210559,2.026151485,99.37264669,9025
95,90,0.1,0.05,0.16,1.0,11.05875702,2.127329312,99.87075416,9025
95,90,0.1,0.05,0.16,1.1,11.50685683,2.215839956,100.3713584,9025
95,90,0.1,0.05,0.16,1.2,11.93819539,2.293404006,100.8744719,9025
95,90,0.1,0.05,0.16,1.3,12.35424177,2.361421535,101.3801073,9025
95,90,0.1,0.05,0.16,1.4,12.75622054,2.421048834,101.8882772,9025
95,90,0.1,0.05,0.16,1.5,13.14516648,2.473253153,102.3989943,9025
95,90,0.1,0.05,0.16,1.6,13.52196455,2.518852648,102.9122714,9025
95,90,0.1,0.05,0.16,1.7,13.88737965,2.558546128,103.4281213,9025
95,90,0.1,0.05,0.16,1.8,14.24207918,2.59293561,103.946557,9025
95,90,0.1,0.05,0.16,1.9,14.5866504,2.622543684,104.4675912,9025
95,90,0.1,0.05,0.16,2.0,14.92161402,2.647827079,104.9912372,9025
95,90,0.1,0.05,0.18,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.18,0.3,7.517022393,1.27148615,96.43574114,9025
95,90,0.1,0.05,0.18,0.4,8.231985503,1.584161063,96.9191273,9025
95,90,0.1,0.05,0.18,0.6,9.499763694,2.06624603,97.89318073,9025
95,90,0.1,0.05,0.18,1.2,12.54748483,2.902693446,100.8744719,9025
95,90,0.1,0.05,0.18,1.3,12.98276107,2.989940833,101.3801073,9025
95,90,0.1,0.05,0.18,1.4,13.40235545,3.067183742,101.8882772,9025
95,90,0.1,0.05,0.18,1.5,13.80746797,3.135554646,102.3989943,9025
95,90,0.1,0.05,0.18,1.6,14.19912243,3.196010527,102.9122714,9025
95,90,0.1,0.05,0.18,1.7,14.57820188,3.249368359,103.4281213,9025
95,90,0.1,0.05,0.18,1.8,14.94547544,3.296331862,103.946557,9025
95,90,0.1,0.05,0.18,1.9,15.30161874,3.337512022,104.4675912,9025
95,90,0.1,0.05,0.18,2.0,15.64723001,3.373443069,104.9912372,9025
95,90,0.1,0.05,0.2,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.2,0.4,8.605615652,1.957791211,96.9191273,9025
95,90,0.1,0.05,0.2,0.5,9.310164608,2.266371171,97.40493645,9025
95,90,0.1,0.05,0.2,0.6,9.962412051,2.528894387,97.89318073,9025
95,90,0.1,0.05,0.2,0.7,10.57241574,2.755344985,98.38387234,9025
95,90,0.1,0.05,0.2,1.3,13.63474703,3.641926794,101.3801073,9025
95,90,0.1,0.05,0.2,1.4,14.07276203,3.737590328,101.8882772,9025
95,90,0.1,0.05,0.2,1.5,14.49485046,3.822937134,102.3989943,9025
95,90,0.1,0.05,0.2,1.6,14.90217291,3.899061005,102.9122714,9025
95,90,0.1,0.05,0.2,1.7,15.29572893,3.966895406,103.4281213,9025
95,90,0.1,0.05,0.2,1.8,15.67638792,4.027244349,103.946557,9025
95,90,0.1,0.05,0.2,1.9,16.04491274,4.08080602,104.4675912,9025
95,90,0.1,0.05,0.2,2.0,16.40197805,4.128191115,104.9912372,9025
95,90,0.1,0.05,0.22,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.22,0.2,7.225661955,1.388808347,95.95476587,9025
95,90,0.1,0.05,0.22,0.3,8.162693584,1.917157341,96.43574114,9025
95,90,0.1,0.05,0.22,0.5,9.744906328,2.701112891,97.40493645,9025
95,90,0.1,0.05,0.22,0.7,11.08536634,3.268295586,98.38387234,9025
95,90,0.1,0.05,0.22,0.8,11.69282982,3.498304272,98.87702355,9025
95,90,0.1,0.05,0.22,1.3,14.30405433,4.311234089,101.3801073,9025
95,90,0.1,0.05,0.22,1.4,14.76106568,4.42589397,101.8882772,9025
95,90,0.1,0.05,0.22,1.5,15.20070984,4.528796519,102.3989943,9025
95,90,0.1,0.05,0.22,1.6,15.62428269,4.621170786,102.9122714,9025
95,90,0.1,0.05,0.22,1.7,16.03289897,4.704065445,103.4281213,9025
95,90,0.1,0.05,0.22,1.8,16.42752731,4.778383739,103.946557,9025
95,90,0.1,0.05,0.22,1.9,16.80901687,4.84491015,104.4675912,9025
95,90,0.1,0.05,0.22,2.0,17.17811801,4.904331069,104.9912372,9025
95,90,0.1,0.05,0.24,0.2,7.492941409,1.6560878,95.95476587,9025
95,90,0.1,0.05,0.24,0.3,8.501902585,2.256366342,96.43574114,9025
95,90,0.1,0.05,0.24,0.6,10.92547038,3.491952719,97.89318073,9025
95,90,0.1,0.05,0.24,0.8,12.24953842,4.055012877,98.87702355,9025
95,90,0.1,0.05,0.24,0.9,12.85347434,4.287520244,99.37264669,9025
95,90,0.1,0.05,0.24,1.1,13.97004203,4.679025156,100.3713584,9025
95,90,0.1,0.05,0.24,1.3,14.98634658,4.993526347,101.3801073,9025
95,90,0.1,0.05,0.24,1.4,15.46276433,5.127592627,101.8882772,9025
95,90,0.1,0.05,0.24,1.5,15.92037763,5.248464305,102.3989943,9025
95,90,0.1,0.05,0.24,1.6,16.3606164,5.357504502,102.9122714,9025
95,90,0.1,0.05,0.24,1.7,16.78470967,5.455876141,103.4281213,9025
95,90,0.1,0.05,0.24,1.8,17.19372447,5.544580899,103.946557,9025
95,90,0.1,0.05,0.24,1.9,17.58859561,5.624488888,104.4675912,9025
95,90,0.1,0.05,0.24,2.0,17.97014857,5.696361631,104.9912372,9025
95,90,0.1,0.05,0.26,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.26,0.4,9.793302103,3.145477663,96.9191273,9025
95,90,0.1,0.05,0.26,0.6,11.4202741,3.986756439,97.89318073,9025
95,90,0.1,0.05,0.26,0.7,12.14097544,4.323904685,98.38387234,9025
95,90,0.1,0.05,0.26,1.1,14.61781985,5.326802973,100.3713584,9025
95,90,0.1,0.05,0.26,1.3,15.67848153,5.685661297,101.3801073,9025
95,90,0.1,0.05,0.26,1.4,16.17459287,5.839421166,101.8882772,9025
95,90,0.1,0.05,0.26,1.5,16.65046488,5.978551561,102.3989943,9025
95,90,0.1,0.05,0.26,1.6,17.10766069,6.104548789,102.9122714,9025
95,90,0.1,0.05,0.26,1.7,17.54752283,6.218689305,103.4281213,9025
95,90,0.1,0.05,0.26,1.8,17.97121621,6.322072638,103.946557,9025
95,90,0.1,0.05,0.26,1.9,18.37976077,6.415654051,104.4675912,9025
95,90,0.1,0.05,0.26,2.0,18.77405673,6.500269794,104.9912372,9025
95,90,0.1,0.05,0.28,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.28,0.1,6.64816837,1.226467884,95.47618948,9025
95,90,0.1,0.05,0.28,0.2,8.050050529,2.213196921,95.95476587,9025
95,90,0.1,0.05,0.28,0.4,10.20391745,3.556093006,96.9191273,9025
95,90,0.1,0.05,0.28,0.5,11.10166803,4.057874591,97.40493645,9025
95,90,0.1,0.05,0.28,0.8,13.38655618,5.192030636,98.87702355,9025
95,90,0.1,0.05,0.28,0.9,14.05082734,5.484873239,99.37264669,9025
95,90,0.1,0.05,0.28,1.0,14.67804425,5.746616549,99.87075416,9025
95,90,0.1,0.05,0.28,1.1,15.27272733,5.981710448,100.3713584,9025
95,90,0.1,0.05,0.28,1.2,15.8384556,6.193664214,100.8744719,9025
95,90,0.1,0.05,0.28,1.3,16.37812544,6.385305198,101.3801073,9025
95,90,0.1,0.05,0.28,1.4,16.89412408,6.558952372,101.8882772,9025
95,90,0.1,0.05,0.28,1.5,17.38845002,6.716536696,102.3989943,9025
95,90,0.1,0.05,0.28,1.6,17.8627989,6.859687002,102.9122714,9025
95,90,0.1,0.05,0.28,1.7,18.31862629,6.989792764,103.4281213,9025
95,90,0.1,0.05,0.28,1.8,18.75719453,7.108050952,103.946557,9025
95,90,0.1,0.05,0.28,1.9,19.17960836,7.21550164,104.4675912,9025
95,90,0.1,0.05,0.28,2.0,19.58684247,7.313055529,104.9912372,9025
95,90,0.1,0.05,0.3,0.1,6.836113844,1.414413358,95.47618948,9025
95,90,0.1,0.05,0.3,0.5,11.56566814,4.521874698,97.40493645,9025
95,90,0.1,0.05,0.3,0.8,13.96354127,5.769015722,98.87702355,9025
95,90,0.1,0.05,0.3,1.1,15.93313382,6.642116941,100.3713584,9025
95,90,0.1,0.05,0.3,1.2,16.52223791,6.877446525,100.8744719,9025
95,90,0.1,0.05,0.3,1.3,17.08350536,7.09068512,101.3801073,9025
95,90,0.1,0.05,0.3,1.4,17.61951216,7.284340457,101.8882772,9025
95,90,0.1,0.05,0.3,1.5,18.13241356,7.46050024,102.3989943,9025
95,90,0.1,0.05,0.3,1.6,18.62403726,7.62092536,102.9122714,9025
95,90,0.1,0.05,0.3,1.7,19.09595148,7.767117951,103.4281213,9025
95,90,0.1,0.05,0.3,1.8,19.54951572,7.900372142,103.946557,9025
95,90,0.1,0.05,0.3,1.9,19.98591932,8.021812604,104.4675912,9025
95,90,0.1,0.05,0.3,2.0,20.40621125,8.132424313,104.9912372,9025
95,90,0.1,0.05,0.32,0.1,7.028971037,1.607270551,95.47618948,9025
95,90,0.1,0.05,0.32,0.6,12.93766905,5.504151385,97.89318073,9025
95,90,0.1,0.05,0.32,0.7,13.77034371,5.953272953,98.38387234,9025
95,90,0.1,0.05,0.32,0.8,14.54459612,6.350070576,98.87702355,9025
95,90,0.1,0.05,0.32,1.0,15.95226432,7.020836614,99.87075416,9025
95,90,0.1,0.05,0.32,1.3,17.79324612,7.800425879,101.3801073,9025
95,90,0.1,0.05,0.32,1.4,18.34932384,8.014152136,101.8882772,9025
95,90,0.1,0.05,0.32,1.5,18.88086341,8.208950084,102.3989943,9025
95,90,0.1,0.05,0.32,1.6,19.38982426,8.38671236,102.9122714,9025
95,90,0.1,0.05,0.32,1.7,19.87788705,8.549053528,103.4281213,9025
95,90,0.1,0.05,0.32,1.8,20.34650828,8.697364707,103.946557,9025
95,90,0.1,0.05,0.32,1.9,20.79696176,8.832855039,104.4675912,9025
95,90,0.1,0.05,0.32,2.0,21.23037062,8.956583687,104.9912372,9025
95,90,0.1,0.05,0.34,0.3,10.28865112,4.043114881,96.43574114,9025
95,90,0.1,0.05,0.34,0.4,11.46192004,4.814095603,96.9191273,9025
95,90,0.1,0.05,0.34,0.7,14.32104252,6.503971768,98.38387234,9025
95,90,0.1,0.05,0.34,0.8,15.12885373,6.934328185,98.87702355,9025
95,90,0.1,0.05,0.34,1.0,16.59468991,7.663262205,99.87075416,9025
95,90,0.1,0.05,0.34,1.1,17.2656629,7.974646017,100.3713584,9025
95,90,0.1,0.05,0.34,1.2,17.90165717,8.256865788,100.8744719,9025
95,90,0.1,0.05,0.34,1.3,18.50626041,8.51344017,101.3801073,9025
95,90,0.1,0.05,0.34,1.4,19.08242448,8.747252772,101.8882772,9025
95,90,0.1,0.05,0.34,1.5,19.63261696,8.960703636,102.3989943,9025
95,90,0.1,0.05,0.34,1.6,20.15892885,9.155816951,102.9122714,9025
95,90,0.1,0.05,0.34,1.7,20.66315311,9.33431959,103.4281213,9025
95,90,0.1,0.05,0.34,1.8,21.14684316,9.497699585,103.946557,9025
95,90,0.1,0.05,0.34,1.9,21.61135722,9.647250501,104.4675912,9025
95,90,0.1,0.05,0.34,2.0,22.0578926,9.784105666,104.9912372,9025
95,90,0.1,0.05,0.36,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.36,0.1,7.426460133,2.004759647,95.47618948,9025
95,90,0.1,0.05,0.36,1.2,18.59541697,8.950625582,100.8744719,9025
95,90,0.1,0.05,0.36,1.3,19.22167317,9.228852934,101.3801073,9025
95,90,0.1,0.05,0.36,1.4,19.81789969,9.482727985,101.8882772,9025
95,90,0.1,0.05,0.36,1.5,20.38671997,9.714806648,102.3989943,9025
95,90,0.1,0.05,0.36,1.6,20.93035648,9.927244584,102.9122714,9025
95,90,0.1,0.05,0.36,1.7,21.45071446,10.12188094,103.4281213,9025
95,90,0.1,0.05,0.36,1.8,21.94944423,10.30030066,103.946557,9025
95,90,0.1,0.05,0.36,1.9,22.42798847,10.46388175,104.4675912,9025
95,90,0.1,0.05,0.36,2.0,22.88761867,10.61383174,104.9912372,9025
95,90,0.1,0.05,0.38,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.38,0.2,9.521947471,3.685093863,95.95476587,9025
95,90,0.1,0.05,0.38,0.5,13.45462859,6.410835154,97.40493645,9025
95,90,0.1,0.05,0.38,0.6,14.48486799,7.051350322,97.89318073,9025
95,90,0.1,0.05,0.38,0.7,15.42951656,7.61244581,98.38387234,9025
95,90,0.1,0.05,0.38,0.8,16.30433857,8.109813027,98.87702355,9025
95,90,0.1,0.05,0.38,1.1,18.60811266,9.317095776,100.3713584,9025
95,90,0.1,0.05,0.38,1.3,19.93876849,9.945948249,101.3801073,9025
95,90,0.1,0.05,0.38,1.4,20.55500029,10.21982858,101.8882772,9025
95,90,0.1,0.05,0.38,1.5,21.14238951,10.47047619,102.3989943,9025
95,90,0.1,0.05,0.38,1.6,21.70329012,10.70017822,102.9122714,9025
95,90,0.1,0.05,0.38,1.7,22.23971964,10.91088612,103.4281213,9025
95,90,0.1,0.05,0.38,1.8,22.75342539,11.10428181,103.946557,9025
95,90,0.1,0.05,0.38,1.9,23.24593456,11.28182784,104.4675912,9025
95,90,0.1,0.05,0.38,2.0,23.71859294,11.44480601,104.9912372,9025
95,90,0.1,0.05,0.4,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.4,0.1,7.836013707,2.414313221,95.47618948,9025
95,90,0.1,0.05,0.4,0.2,9.824606392,3.987752783,95.95476587,9025
95,90,0.1,0.05,0.4,0.3,11.40093546,5.155399216,96.43574114,9025
95,90,0.1,0.05,0.4,0.4,12.74475789,6.096933454,96.9191273,9025
95,90,0.1,0.05,0.4,0.5,13.9323016,6.888508165,97.40493645,9025
95,90,0.1,0.05,0.4,0.7,15.98631825,8.169247498,98.38387234,9025
95,90,0.1,0.05,0.4,0.8,16.89454237,8.700016821,98.87702355,9025
95,90,0.1,0.05,0.4,1.1,19.28148654,9.990469665,100.3713584,9025
95,90,0.1,0.05,0.4,1.2,19.98758415,10.34279276,100.8744719,9025
95,90,0.1,0.05,0.4,1.3,20.65695159,10.66413135,101.3801073,9025
95,90,0.1,0.05,0.4,1.4,21.29310289,10.95793119,101.8882772,9025
95,90,0.1,0.05,0.4,1.5,21.89897319,11.22705987,102.3989943,9025
95,90,0.1,0.05,0.4,1.6,22.47704801,11.47393611,102.9122714,9025
95,90,0.1,0.05,0.4,1.7,23.02945731,11.70062378,103.4281213,9025
95,90,0.1,0.05,0.4,1.8,23.55804548,11.90890191,103.946557,9025
95,90,0.1,0.05,0.4,1.9,24.0644244,12.10031768,104.4675912,9025
95,90,0.1,0.05,0.4,2.0,24.55001424,12.2762273,104.9912372,9025
95,90,0.1,0.05,0.42,0.0,5.0,0.0,95.0,9025
95,90,0.1,0.05,0.42,0.1,8.044299162,2.622598676,95.47618948,9025
95,90,0.1,0.05,0.42,0.2,10.12909556,4.292241956,95.95476587,9025
95,90,0.1,0.05,0.42,0.7,16.5443185,8.72724775,98.38387234,9025
95,90,0.1,0.05,0.42,1.0,19.18335505,10.25192734,99.87075416,9025
95,90,0.1,0.05,0.42,1.3,21.37572128,11.38290105,101.3801073,9025
95,90,0.1,0.05,0.42,1.4,22.03168131,11.69650961,101.8882772,9025
95,90,0.1,0.05,0.42,1.5,22.65591948,11.98400616,102.3989943,9025
95,90,0.1,0.05,0.42,1.6,23.25105302,12.24794112,102.9122714,9025
95,90,0.1,0.05,0.42,1.7,23.81932449,12.49049097,103.4281213,9025
95,90,0.1,0.05,0.42,1.8,24.36267555,12.71353198,103.946557,9025
95,90,0.1,0.05,0.42,1.9,24.88280288,12.91869616,104.4675912,9025
95,90,0.1,0.05,0.42,2.0,25.38120125,13.10741431,104.9912372,9025
95,90,0.1,0.05,0.44,0.0,5.0,0.0,95.0,9025
